K@1,K@2,micro_AUC,macro_AUC
0.8593706450222272,0.9085416018270013
0.2086903303861618,0.23317013680934906,0.20514076948165894,0.6453860517386854,0.4994237256388766
0.2833537459373474,0.24704203009605408,0.2357405424118042,0.7152559475974609,0.6205609478508561
0.2882497012615204,0.24581803381443024,0.23182375729084015,0.7150831987151828,0.6131197208189172
0.2368421107530594,0.24479801952838898,0.23623013496398926,0.731815327555338,0.6394610131505913
0.17809057235717773,0.2305181324481964,0.22876380383968353,0.7331522129272351,0.6460108156908186
0.2821297347545624,0.2560179829597473,0.23561812937259674,0.7343366591837295,0.6475054333700464
0.3078335225582123,0.2531619668006897,0.24308447539806366,0.7380971835256659,0.6450150455159331
0.32496941089630127,0.27866172790527344,0.2741738557815552,0.7421166054813855,0.6524348058975092
0.27539780735969543,0.3062015473842621,0.288984090089798,0.7485035191351297,0.6571945463613486
0.3194614350795746,0.2872296869754791,0.3050183653831482,0.7559214841855664,0.6626310804283992
0.3378213047981262,0.35210120677948,0.33561813831329346,0.7638711550018931,0.6790079588287394
