K@1,K@2,micro_AUC,macro_AUC
0.8593706450222272,0.9085416018270013
0.2086903303861618,0.23317013680934906,0.20514076948165894,0.6453860517386854,0.4994237256388766
0.305385559797287,0.2578538954257965,0.23353736102581024,0.7149568312118328,0.6217783121686371
0.3194614350795746,0.25438594818115234,0.2504284083843231,0.7265000086475955,0.6327251441177122
0.33292534947395325,0.28947368264198303,0.2682986855506897,0.7362255382647238,0.6465931293912331
0.34088125824928284,0.325785368680954,0.3105263113975525,0.7418304335730392,0.6560091899469364
0.31517747044563293,0.24255405366420746,0.2664627134799957,0.7468657167265874,0.6647830099715094
0.3317013382911682,0.28926968574523926,0.2970624268054962,0.7460315265878874,0.6557256300509101
0.3261933922767639,0.33292534947395325,0.3301101624965668,0.7559703304486101,0.667541747844944
0.39228886365890503,0.36026114225387573,0.3446756601333618,0.763003392125746,0.6805091394902013
0.40391677618026733,0.36168912053108215,0.3365972936153412,0.763050664042598,0.6746587726455596
0.2454100400209427,0.32109344005584717,0.3269277811050415,0.7638979266907663,0.6773928058615422
